Responses,Coding,Count,Pct
"('CN', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
"('MCI', 'CN', 'CN', 'CN', 'AD', 'CN', 'CN', 'CN', 'MCI', 'MCI', 'AD', 'MCI', 'AD', 'AD')",standard,1,0.0
"('MCI', 'CN', 'CN', 'CN', 'AD', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'MCI')",standard,1,0.0
"('MCI', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'MCI', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
"('MCI', 'CN', 'CN', 'CN', 'AD', 'CN', 'AD', 'AD', 'AD')",standard,1,0.0
"('MCI', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'Unknown')",standard,1,0.0
"('MCI', 'CN', 'CN', 'CN', 'AD', 'CN')",standard,1,0.0
"('MCI', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'MCI')",standard,1,0.0
"('MCI', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'MCI', 'MCI', 'AD', 'AD')",standard,1,0.0
"('MCI', 'AD', 'AD', 'AD', 'AD', 'AD', 'MCI', 'AD', 'AD')",standard,1,0.0
"('CN', 'Unknown', 'Unknown', 'MCI', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'CN', 'MCI', 'MCI', 'AD', 'AD')",standard,1,0.0
"('CN', 'Unknown', 'Unknown', 'MCI', 'MCI', 'AD', 'AD')",standard,1,0.0
"('CN', 'Unknown', 'Unknown', 'MCI', 'CN', 'Unknown', 'MCI', 'AD', 'CN')",standard,1,0.0
"('CN', 'Unknown', 'Unknown', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'Unknown', 'Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'Unknown', 'Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'MCI', 'AD')",standard,1,0.0
"('CN', 'Unknown', 'Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'MCI', 'MCI', 'AD')",standard,1,0.0
"('MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'CN')",standard,1,0.0
"('CN', 'Unknown', 'Unknown', 'CN', 'CN', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'Unknown', 'Unknown', 'CN', 'CN', 'Unknown', 'AD', 'Unknown', 'CN', 'CN', 'CN', 'AD', 'AD', 'CN')",standard,1,0.0
"('MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'Unknown', 'Unknown', 'CN', 'CN', 'Unknown', 'CN', 'CN', 'CN')",standard,1,0.0
"('MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN', 'MCI', 'AD')",standard,1,0.0
"('MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'Unknown')",standard,1,0.0
"('MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD')",standard,1,0.0
"('CN', 'Unknown', 'Unknown', 'CN', 'MCI', 'CN')",standard,1,0.0
"('MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN', 'AD', 'CN', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN')",standard,1,0.0
"('CN', 'Unknown', 'Unknown', 'CN', 'Unknown')",standard,1,0.0
"('MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'Unknown', 'Unknown', 'CN', 'Unknown', 'CN')",standard,1,0.0
"('MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'MCI', 'MCI')",standard,1,0.0
"('MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'Unknown', 'Unknown', 'CN', 'Unknown', 'Unknown', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'Unknown', 'Unknown', 'MCI', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'Unknown', 'Unknown', 'MCI', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'Unknown', 'Unknown', 'MCI', 'CN', 'MCI')",standard,1,0.0
"('MCI', 'AD', 'AD', 'MCI', 'MCI', 'AD')",standard,1,0.0
"('MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'AD')",standard,1,0.0
"('MCI', 'MCI', 'AD', 'AD', 'MCI', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'Unknown', 'MCI', 'MCI', 'CN', 'CN', 'MCI', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'MCI', 'Unknown', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('Unknown', 'CN', 'Unknown', 'AD', 'MCI', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'Unknown', 'CN')",standard,1,0.0
"('Unknown', 'CN', 'Unknown', 'CN', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'Unknown', 'CN', 'CN', 'CN', 'AD', 'CN')",standard,1,0.0
"('Unknown', 'CN', 'Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
"('Unknown', 'CN', 'Unknown', 'MCI')",standard,1,0.0
"('Unknown', 'CN', 'Unknown', 'MCI', 'CN')",standard,1,0.0
"('Unknown', 'CN', 'Unknown', 'Unknown', 'AD', 'CN', 'AD', 'CN', 'Unknown', 'CN')",standard,1,0.0
"('Unknown', 'CN', 'MCI', 'MCI', 'Unknown')",standard,1,0.0
"('Unknown', 'CN', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
"('Unknown', 'MCI', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'Unknown', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'MCI', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'Unknown', 'Unknown', 'AD')",standard,1,0.0
"('Unknown', 'MCI', 'AD', 'AD', 'CN')",standard,1,0.0
"('Unknown', 'MCI', 'AD', 'AD', 'MCI', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('Unknown', 'MCI', 'AD', 'AD', 'Unknown', 'CN', 'CN', 'AD', 'CN', 'CN', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
"('Unknown', 'MCI', 'AD', 'AD', 'Unknown', 'MCI')",standard,1,0.0
"('Unknown', 'MCI', 'AD', 'AD', 'Unknown', 'Unknown', 'Unknown', 'AD')",standard,1,0.0
"('Unknown', 'MCI', 'AD', 'CN')",standard,1,0.0
"('Unknown', 'CN', 'MCI', 'MCI', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
"('Unknown', 'CN', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('Unknown', 'MCI', 'AD', 'CN', 'MCI', 'MCI')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'Unknown', 'Unknown', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'Unknown', 'Unknown')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'Unknown', 'Unknown', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'Unknown', 'Unknown', 'Unknown', 'CN', 'CN', 'CN')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'MCI', 'CN', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'MCI', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'Unknown', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'Unknown', 'AD', 'AD', 'AD', 'CN', 'CN', 'Unknown', 'MCI', 'MCI')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'Unknown', 'CN', 'CN', 'CN')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'Unknown', 'CN', 'CN', 'Unknown')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'Unknown', 'Unknown', 'CN', 'CN', 'CN', 'Unknown')",standard,1,0.0
"('Unknown', 'CN', 'MCI', 'MCI', 'MCI', 'CN')",standard,1,0.0
"('Unknown', 'CN', 'MCI', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'MCI', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'MCI', 'CN', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'MCI', 'CN', 'CN')",standard,1,0.0
"('Unknown', 'CN', 'MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('Unknown', 'CN', 'MCI', 'CN', 'MCI', 'CN', 'CN', 'CN', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'MCI', 'CN', 'MCI', 'CN', 'CN', 'MCI')",standard,1,0.0
"('Unknown', 'CN', 'MCI', 'MCI', 'AD', 'MCI', 'MCI', 'Unknown', 'CN', 'CN', 'Unknown', 'Unknown', 'CN', 'Unknown', 'MCI', 'MCI')",standard,1,0.0
"('Unknown', 'CN', 'MCI', 'MCI', 'AD', 'Unknown', 'CN', 'CN', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
"('Unknown', 'MCI', 'AD', 'CN', 'MCI')",standard,1,0.0
"('Unknown', 'MCI', 'AD', 'MCI', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('MCI', 'MCI', 'AD', 'AD', 'MCI', 'AD', 'AD', 'MCI')",standard,1,0.0
"('Unknown', 'MCI', 'MCI', 'MCI', 'MCI', 'AD')",standard,1,0.0
"('Unknown', 'MCI', 'MCI', 'AD', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('Unknown', 'MCI', 'MCI', 'CN')",standard,1,0.0
"('Unknown', 'MCI', 'MCI', 'CN', 'AD')",standard,1,0.0
"('Unknown', 'MCI', 'MCI', 'CN', 'CN', 'Unknown')",standard,1,0.0
"('Unknown', 'MCI', 'MCI', 'CN', 'MCI', 'CN', 'AD', 'CN', 'MCI', 'MCI', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'MCI', 'MCI', 'CN', 'Unknown')",standard,1,0.0
"('Unknown', 'MCI', 'MCI', 'MCI', 'AD')",standard,1,0.0
"('Unknown', 'MCI', 'MCI', 'MCI', 'CN')",standard,1,0.0
"('Unknown', 'MCI', 'MCI', 'MCI', 'CN', 'CN', 'MCI', 'MCI', 'MCI', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
"('Unknown', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('Unknown', 'MCI', 'MCI', 'AD', 'CN')",standard,1,0.0
"('Unknown', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('Unknown', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('Unknown', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'Unknown', 'Unknown')",standard,1,0.0
"('Unknown', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'Unknown')",standard,1,0.0
"('Unknown', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'Unknown')",standard,1,0.0
"('Unknown', 'MCI', 'MCI', 'MCI', 'MCI', 'Unknown')",standard,1,0.0
"('Unknown', 'MCI', 'MCI', 'MCI', 'Unknown', 'MCI')",standard,1,0.0
"('Unknown', 'MCI', 'MCI', 'MCI', 'Unknown', 'MCI', 'AD', 'MCI', 'Unknown', 'AD', 'AD', 'MCI')",standard,1,0.0
"('Unknown', 'MCI', 'MCI', 'AD', 'MCI')",standard,1,0.0
"('Unknown', 'MCI', 'MCI', 'AD', 'AD', 'MCI')",standard,1,0.0
"('Unknown', 'MCI', 'AD', 'MCI', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'MCI', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('Unknown', 'MCI', 'AD', 'MCI', 'MCI', 'AD')",standard,1,0.0
"('Unknown', 'MCI', 'AD', 'Unknown', 'AD')",standard,1,0.0
"('Unknown', 'MCI', 'AD', 'Unknown', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'MCI', 'AD', 'Unknown', 'AD', 'AD', 'AD', 'Unknown', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'MCI', 'AD', 'Unknown', 'AD', 'Unknown', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'MCI', 'AD', 'Unknown', 'Unknown')",standard,1,0.0
"('Unknown', 'MCI', 'CN', 'AD', 'CN')",standard,1,0.0
"('Unknown', 'MCI', 'CN', 'CN', 'AD', 'MCI', 'MCI', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'MCI', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'MCI', 'CN', 'CN')",standard,1,0.0
"('Unknown', 'MCI', 'MCI', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'MCI', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('Unknown', 'MCI', 'CN', 'CN', 'CN', 'Unknown', 'AD')",standard,1,0.0
"('Unknown', 'MCI', 'CN', 'MCI', 'CN', 'MCI', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'MCI', 'CN', 'MCI', 'CN', 'Unknown', 'MCI', 'MCI', 'Unknown')",standard,1,0.0
"('Unknown', 'MCI', 'CN', 'MCI', 'MCI', 'CN', 'Unknown', 'MCI')",standard,1,0.0
"('Unknown', 'MCI', 'CN', 'MCI', 'Unknown', 'Unknown', 'MCI')",standard,1,0.0
"('Unknown', 'MCI', 'CN', 'Unknown', 'CN')",standard,1,0.0
"('Unknown', 'MCI', 'MCI', 'AD')",standard,1,0.0
"('Unknown', 'MCI', 'MCI', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'Unknown', 'MCI')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'Unknown', 'AD', 'CN', 'CN', 'CN', 'CN', 'MCI', 'CN')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'Unknown', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'AD', 'Unknown', 'Unknown', 'CN', 'CN', 'CN')",standard,1,0.0
"('Unknown', 'AD', 'Unknown', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
"('Unknown', 'AD', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
"('Unknown', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'MCI', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'AD', 'AD', 'AD', 'Unknown', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'AD', 'CN', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'AD', 'CN', 'AD', 'CN', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('Unknown', 'CN', 'AD', 'MCI')",standard,1,0.0
"('Unknown', 'AD', 'Unknown', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('Unknown', 'CN', 'AD', 'MCI', 'CN', 'CN', 'MCI')",standard,1,0.0
"('Unknown', 'CN', 'AD', 'MCI', 'MCI', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'AD', 'MCI', 'MCI', 'AD', 'MCI', 'MCI', 'Unknown', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
"('Unknown', 'CN', 'AD', 'MCI', 'Unknown', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'MCI')",standard,1,0.0
"('Unknown', 'AD', 'Unknown', 'Unknown', 'AD', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'AD', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
"('Unknown', 'AD', 'Unknown', 'CN', 'Unknown', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'Unknown')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'MCI', 'MCI', 'MCI', 'AD', 'CN', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'AD', 'MCI', 'MCI', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'AD', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'CN', 'CN', 'CN', 'AD', 'Unknown', 'CN', 'Unknown', 'Unknown')",standard,1,0.0
"('Unknown', 'AD', 'CN', 'CN', 'AD', 'Unknown', 'Unknown')",standard,1,0.0
"('Unknown', 'AD', 'CN', 'CN', 'Unknown', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'MCI')",standard,1,0.0
"('Unknown', 'AD', 'CN', 'MCI', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'AD', 'CN', 'MCI', 'CN')",standard,1,0.0
"('Unknown', 'AD', 'CN', 'MCI', 'CN', 'CN')",standard,1,0.0
"('Unknown', 'AD', 'CN', 'Unknown', 'Unknown', 'CN')",standard,1,0.0
"('Unknown', 'AD', 'CN', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
"('Unknown', 'AD', 'MCI', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'AD', 'MCI', 'MCI', 'MCI', 'AD', 'AD', 'MCI', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'AD', 'Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('Unknown', 'AD', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('Unknown', 'AD', 'MCI', 'Unknown', 'Unknown')",standard,1,0.0
"('Unknown', 'AD', 'Unknown', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'AD', 'Unknown', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'AD', 'Unknown', 'AD', 'AD', 'Unknown', 'Unknown')",standard,1,0.0
"('Unknown', 'AD', 'Unknown', 'AD', 'Unknown')",standard,1,0.0
"('Unknown', 'AD', 'Unknown', 'AD', 'Unknown', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'AD', 'Unknown', 'AD', 'Unknown', 'AD', 'Unknown', 'AD')",standard,1,0.0
"('Unknown', 'AD', 'Unknown', 'AD', 'Unknown', 'Unknown')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'AD', 'AD', 'Unknown')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'AD', 'CN', 'AD', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'AD', 'CN', 'CN')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'CN')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'Unknown', 'Unknown', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'MCI')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'Unknown')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'CN', 'CN', 'CN', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'MCI', 'MCI', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'Unknown')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'MCI', 'CN')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'MCI', 'MCI', 'CN')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'Unknown')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'CN', 'AD', 'Unknown', 'Unknown', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'AD', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'CN', 'Unknown')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'Unknown')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'MCI')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'MCI', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'MCI', 'AD', 'MCI')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'MCI', 'CN')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'MCI', 'CN', 'CN')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'MCI', 'MCI')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'CN', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'MCI')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'MCI', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'AD', 'CN', 'CN', 'CN', 'CN', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'AD', 'MCI', 'MCI', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'Unknown', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'Unknown', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
"('Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
